0,1
2252,"Reexamination, - Consideration of responses"
2686.05,"Reexamination, - Consolidated proceedings"
2283,"Reexamination, - Consolidated proceedings"
2230,"Reexamination, - Constructive notice to patent owner"
2214,"Reexamination, - Content of request"
2686,"Reexamination, - Copending proceedings"
2286,"Reexamination, - Copending proceedings"
2286,"Reexamination, - Copending proceedings"
2283,"Reexamination, - Copending proceedings"
2219,"Reexamination, - Copy of patent in request"
2219,"Reexamination, - Copy of patent in request - Double column format"
2214,"Reexamination, - Copy of patent in request - Double column format"
2232,"Reexamination, - Copying of file"
2666.03,"Reexamination, - Correction of inventorship"
2658,"Reexamination, - Correction of inventorship"
2658,"Reexamination, - Correction of inventorship"
2658,"Reexamination, - Correction of inventorship"
2258,"Reexamination, - Correction of inventorship"
2258,"Reexamination, - Correction of inventorship"
2258,"Reexamination, - Correction of inventorship"
2250.02,"Reexamination, - Correction of inventorship"
2231,"Reexamination, - Correction of request"
2624,"Reexamination, - Correspondence"
2224,"Reexamination, - Correspondence"
2242,"Reexamination, - Criteria for deciding request"
2242,"Reexamination, - Criteria for deciding request"
2277,"Reexamination, - Decision of Patent Trial and Appeal Board"
2240,"Reexamination, - Decision on request"
2246,"Reexamination, - Decision ordering reexamination"
2246,"Reexamination, - Decision ordering reexamination"
2246,"Reexamination, - Decision ordering reexamination"
2245,"Reexamination, - Decision processing"
2266.02,"Reexamination, - Defective submission"
2247.01,"Reexamination, - Denied"
2247,"Reexamination, - Denied"
2247,"Reexamination, - Denied"
2240,"Reexamination, - Denied"
2660.03,"Reexamination, - Dependent claim treatment"
2260.01,"Reexamination, - Dependent claim treatment"
2239,"Reexamination, - Director’s initiative"
2212,"Reexamination, - Director’s initiative"
2658,"Reexamination, - Domestic benefit"
2658,"Reexamination, - Domestic benefit"
2658,"Reexamination, - Domestic benefit"
2258.02,"Reexamination, - Domestic benefit"
2224,"Reexamination, - Double correspondence"
2258,"Reexamination, - Double patenting"
2258,"Reexamination, - Double patenting"
2258,"Reexamination, - Double patenting"
2217,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
804,"Reexamination, - Double patenting"
2250.01,"Reexamination, - Drawing correction"
2280,"Reexamination, - Duty of candor and good faith"
2001.04,"Reexamination, - Duty of candor and good faith"
2684,"Reexamination, - Duty of disclosure"
2003.01,"Reexamination, - Duty of disclosure"
2280,"Reexamination, - Duty of disclosure"
2014,"Reexamination, - Duty of disclosure"
2003.01,"Reexamination, - Duty of disclosure"
2001.04,"Reexamination, - Duty of disclosure"
2632,"Reexamination, - Electronic copy"
2609,"Reexamination, - Electronic copy"
2232,"Reexamination, - Electronic copy"
2209,"Reexamination, - Electronic copy"
2270,"Reexamination, - Entry of amendments"
2234,"Reexamination, - Entry of amendments"
2207,"Reexamination, - Entry of court decisions in patent file"
2255,"Reexamination, - Examiner"
2248,"Reexamination, - Examiner"
2236,"Reexamination, - Examiner"
1701.01,"Reexamination, - Examiner - Deposition"
2287,"Reexamination, - Examiner’s amendment"
2287,"Reexamination, - Examiner’s amendment"
2287,"Reexamination, - Examiner’s amendment"
2262,"Reexamination, - Examiner’s amendment"
2250,"Reexamination, - Examiner’s amendment"
2250,"Reexamination, - Examiner’s amendment"
2250,"Reexamination, - Examiner’s amendment"
2234,"Reexamination, - Examiner’s amendment"
2275,"Reexamination, - Examiner’s answer"
2250,"Reexamination, - Expiration of patent"
2250,"Reexamination, - Expiration of patent"
2250,"Reexamination, - Expiration of patent"
2211,"Reexamination, - Expiration of patent"
2217,"Reexamination, - Explanation of prior art"
2265,"Reexamination, - Extension of time"
2265,"Reexamination, - Extension of time"
2265,"Reexamination, - Extension of time"
2272,"Reexamination, - Extension of time - After final rejection"
2274,"Reexamination, - Extension of time - For filing appeal brief"
2266,"Reexamination, - Failure to timely reply to Office action"
2634,"Reexamination, - Fees"
2285,"Reexamination, - Fees"
2285,"Reexamination, - Fees"
2283,"Reexamination, - Fees"
2250.03,"Reexamination, - Fees"
2233,"Reexamination, - Fees"
2215,"Reexamination, - Fees"
2271,"Reexamination, - Final action"
2271,"Reexamination, - Final action"
2271,"Reexamination, - Final action"
2265,"Reexamination, - Final action"
2265,"Reexamination, - Final action"
2265,"Reexamination, - Final action"
706.07(a),"Reexamination, - Final action"
706.07(a),"Reexamination, - Final action"
706.07(a),"Reexamination, - Final action"
706.07(a),"Reexamination, - Final action"
706.07(a),"Reexamination, - Final action"
2201,"Reexamination, - Flowchart"
2818.01,"Reexamination, - Following supplemental examination"
2818.01,"Reexamination, - Following supplemental examination"
2201,"Reexamination, - Following supplemental examination"
2658,"Reexamination, - Foreign priority"
2658,"Reexamination, - Foreign priority"
2658,"Reexamination, - Foreign priority"
2258.02,"Reexamination, - Foreign priority"
2296,"Reexamination, - Forms"
2247.01,"Reexamination, - Granted"
2246,"Reexamination, - Granted"
2246,"Reexamination, - Granted"
2246,"Reexamination, - Granted"
2217,"Reexamination, - Grounds of rejection"
2212,"Reexamination, - Identity of requester"
2667,"Reexamination, - Inappropriate papers"
2267,"Reexamination, - Inappropriate papers"
2267,"Reexamination, - Inappropriate papers - Return of papers"
2227,"Reexamination, - Incomplete request"
2266.02,"Reexamination, - Informal submission"
2226,"Reexamination, - Initial processing"
2212.01,"Reexamination, - Inquiries from persons other than the Patent Owner"
2686.02,"Reexamination, - Interference copending"
2686,"Reexamination, - Interference copending"
2284,"Reexamination, - Interference copending"
2693,"Reexamination, - Intervening rights"
2293,"Reexamination, - Intervening rights"
2281,"Reexamination, - Interviews in"
2201,"Reexamination, - Introduction"
2257,"Reexamination, - Listing of prior art"
2286,"Reexamination, - Litigation copending"
2286,"Reexamination, - Litigation copending"
2287,"Reexamination, - Litigation review"
2287,"Reexamination, - Litigation review"
2287,"Reexamination, - Litigation review"
2240,"Reexamination, - Litigation review"
2264,"Reexamination, - Mailing of Office actions"
2686.01,"Reexamination, - Merger"
2285,"Reexamination, - Merger"
2285,"Reexamination, - Merger"
2283,"Reexamination, - Merger"
2250,"Reexamination, - Merger"
2250,"Reexamination, - Merger"
2250,"Reexamination, - Merger"
2241,"Reexamination, - Merger"
2237,"Reexamination, - Merger"
2236,"Reexamination, - Merger"
2285,"Reexamination, - Merger with reissue proceedings"
2285,"Reexamination, - Merger with reissue proceedings"
1449.01,"Reexamination, - Merger with reissue proceedings"
2287,"Reexamination, - Multiple dependent claim handling, preparation for publishing"
2287,"Reexamination, - Multiple dependent claim handling, preparation for publishing"
2287,"Reexamination, - Multiple dependent claim handling, preparation for publishing"
2671.02,"Reexamination, - New matter"
2671.02,"Reexamination, - New matter"
2671.02,"Reexamination, - New matter"
2671.02,"Reexamination, - New matter"
2671.01,"Reexamination, - New matter"
2671.01,"Reexamination, - New matter"
2671.01,"Reexamination, - New matter"
2671.01,"Reexamination, - New matter"
2270,"Reexamination, - New matter"
2258,"Reexamination, - New matter"
2258,"Reexamination, - New matter"
2258,"Reexamination, - New matter"
2250,"Reexamination, - New matter"
2250,"Reexamination, - New matter"
2250,"Reexamination, - New matter"
2286.01,"Reexamination, - Notification of Concurrent Proceedings"
2282,"Reexamination, - Notification of Concurrent Proceedings"
2282,"Reexamination, - Notification of Concurrent Proceedings"
2282,"Reexamination, - Notification of Concurrent Proceedings"
2295,"Reexamination, - Of a reexamination"
2671,"Reexamination, - Office action"
2660,"Reexamination, - Office action"
2660,"Reexamination, - Office action"
2660,"Reexamination, - Office action"
2660,"Reexamination, - Office action"
2262,"Reexamination, - Office action"
2260,"Reexamination, - Office action"
2260,"Reexamination, - Office action"
2659,"Reexamination,"
2259,"Reexamination,"
2229,"Reexamination,"
2291,"Reexamination,"
2659,"Reexamination,"
2259,"Reexamination,"
2229,"Reexamination,"
2291,"Reexamination,"
2659,"Reexamination,"
2259,"Reexamination,"
2229,"Reexamination,"
2291,"Reexamination,"
2258.01,"Reexamination, - “Old art” i.e., previously considered/cited"
2258.01,"Reexamination, - “Old art” i.e., previously considered/cited"
2242,"Reexamination, - “Old art” i.e., previously considered/cited"
2242,"Reexamination, - “Old art” i.e., previously considered/cited"
2680,"Reexamination, - Oral hearing"
2677,"Reexamination, - Oral hearing"
2675,"Reexamination, - Oral hearing"
2662,"Reexamination, - Oral hearing"
2276,"Reexamination, - Oral hearing"
2232,"Reexamination, - Orders for copies of"
2823,"Reexamination, - Ordered after supplemental examination"
2818,"Reexamination, - Ordered after supplemental examination"
2291,"Reexamination, - Ordered after supplemental examination"
2290,"Reexamination, - Ordered after supplemental examination"
2280,"Reexamination, - Ordered after supplemental examination"
2268,"Reexamination, - Ordered after supplemental examination"
2265,"Reexamination, - Ordered after supplemental examination"
2265,"Reexamination, - Ordered after supplemental examination"
2265,"Reexamination, - Ordered after supplemental examination"
2201,"Reexamination, - Ordered after supplemental examination"
2219,"Reexamination, - Patent copy in request"
2219,"Reexamination, - Patent copy in request - Double column format"
2214,"Reexamination, - Patent copy in request - Double column format"
2222,"Reexamination, - Patent owner’s address"
2249,"Reexamination, - Patent owner’s statement"
2281,"Reexamination, - Patent owner’s statement of interview"
2287,"Reexamination, - Patentability review conference"
2287,"Reexamination, - Patentability review conference"
2287,"Reexamination, - Patentability review conference"
2271.01,"Reexamination, - Patentability review conference"
2271,"Reexamination, - Patentability review conference"
2271,"Reexamination, - Patentability review conference"
2271,"Reexamination, - Patentability review conference"
2262,"Reexamination, - Patentability review conference"
2247,"Reexamination, - Patentability review conference"
